what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.aptana.editor.html.formatter,3.0.3.1311188697,"com.aptana.editor.html.formatter",1322138097207
stopped,bundle,com.aptana.editor.markdown,3.0.0.1311639141,"com.aptana.editor.markdown",1322138097207
stopped,bundle,com.aptana.editor.php,3.0.3.1319152896,"com.aptana.editor.php",1322138097207
stopped,bundle,com.aptana.js.debug.ui,3.0.0.1311123158,"com.aptana.js.debug.ui",1322138097207
stopped,bundle,com.aptana.editor.html,3.0.3.1319152794,"com.aptana.editor.html",1322138097207
stopped,bundle,com.aptana.editor.sass,3.0.2.1319152922,"com.aptana.editor.sass",1322138097207
stopped,bundle,com.aptana.editor.svg,3.0.3.1317304012,"com.aptana.editor.svg",1322138097207
stopped,bundle,com.aptana.editor.css,3.0.3.1319152794,"com.aptana.editor.css",1322138097207
stopped,bundle,com.aptana.editor.diff,3.0.0.1317304012,"com.aptana.editor.diff",1322138097207
stopped,bundle,com.aptana.editor.xml.formatter,3.0.0.1310764263,"com.aptana.editor.xml.formatter",1322138097207
stopped,bundle,com.aptana.editor.xml,3.0.0.1319152794,"com.aptana.editor.xml",1322138097207
